16/Jan/2016 11:43:48,620- DeployController: Running command rm /home/admin/JRE.tar.gz
16/Jan/2016 11:43:48,722- DeployController: Cleaned up
16/Jan/2016 11:43:48,729- AbstractController: Moving to controller SUCCESS_CONTROLLER
16/Jan/2016 11:43:48,730- ControllerFactory: Loading controller SUCCESS_CONTROLLER
16/Jan/2016 11:43:58,019- SuccessController: Cleaning up installer files
16/Jan/2016 11:43:59,024- SuccessController: Finished!
16/Jan/2016 12:17:50,389- ControllerFactory: Loading controller WELCOME_CONTROLLER
16/Jan/2016 12:17:55,298- AbstractController: Moving to controller INTERNET_CONTROLLER
16/Jan/2016 12:17:55,299- ControllerFactory: Loading controller INTERNET_CONTROLLER
16/Jan/2016 12:17:55,713- MainApp: Computed hash is 3E7C81BBE0E633A8705D030F2F9FF3C4, official hash is 3E7C81BBE0E633A8705D030F2F9FF3C4
16/Jan/2016 12:17:55,713- InternetController: Found created JRE, setting next controller to be connect roborio
16/Jan/2016 12:17:56,370- AbstractController: Moving to controller CONNECT_ROBORIO_CONTROLLER
16/Jan/2016 12:17:56,370- ControllerFactory: Loading controller CONNECT_ROBORIO_CONTROLLER
16/Jan/2016 12:18:05,610- ConnectRoboRioController: Connecting to roborio-2903-frc.local
16/Jan/2016 12:18:05,612- ConnectRoboRioController: Checking for mDNS connection to the roboRio
16/Jan/2016 12:18:06,678- ConnectRoboRioController: roborio-2903-frc.local is reachable
16/Jan/2016 12:18:06,680- ConnectRoboRioController: Found mDNS connection
16/Jan/2016 12:18:06,681- AbstractController: Moving to controller DEPLOY_CONTROLLER
16/Jan/2016 12:18:06,682- ControllerFactory: Loading controller DEPLOY_CONTROLLER
16/Jan/2016 12:18:08,495- DeployController: Size command is C0644 15273744 JRE.tar.gz

16/Jan/2016 12:18:08,540- DeployController: Return code is 0
16/Jan/2016 12:18:09,875- DeployController: Return code is 0
16/Jan/2016 12:18:09,878- DeployController: Attempting to remove old JRE
16/Jan/2016 12:18:09,880- DeployController: Running command rm -r /usr/local/frc/JRE
16/Jan/2016 12:18:10,008- DeployController: Error with command rm -r /usr/local/frc/JRE
16/Jan/2016 12:18:10,008- DeployController: No JRE folder removed
16/Jan/2016 12:18:10,008- DeployController: Extracting the JRE
16/Jan/2016 12:18:10,009- DeployController: Running command tar -xzf /home/admin/JRE.tar.gz -C /home/admin/
16/Jan/2016 12:18:11,411- DeployController: Extracted the JRE
16/Jan/2016 12:18:11,411- DeployController: Moving the JRE
16/Jan/2016 12:18:11,412- DeployController: Running command mv /home/admin/JRE /usr/local/frc
16/Jan/2016 12:18:11,513- DeployController: Moved the JRE
16/Jan/2016 12:18:11,513- DeployController: Setting permissions
16/Jan/2016 12:18:11,514- DeployController: Running command chmod +x /usr/local/frc/JRE/bin/*
16/Jan/2016 12:18:11,615- DeployController: Set permissions
16/Jan/2016 12:18:11,615- DeployController: Cleaning up
16/Jan/2016 12:18:11,616- DeployController: Running command rm /home/admin/JRE.tar.gz
16/Jan/2016 12:18:12,317- DeployController: Cleaned up
16/Jan/2016 12:18:12,333- AbstractController: Moving to controller SUCCESS_CONTROLLER
16/Jan/2016 12:18:12,334- ControllerFactory: Loading controller SUCCESS_CONTROLLER
16/Jan/2016 12:18:17,811- SuccessController: Cleaning up installer files
16/Jan/2016 12:18:17,811- SuccessController: Error when deleting files
java.lang.NullPointerException
	at java.io.File.<init>(Unknown Source) ~[?:1.8.0_66]
	at edu.wpi.first.wpilib.javainstaller.controllers.SuccessController.cleanupLocalFiles(SuccessController.java:60) ~[java-installer.jar:?]
	at edu.wpi.first.wpilib.javainstaller.controllers.SuccessController.handleFinish(SuccessController.java:44) ~[java-installer.jar:?]
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method) ~[?:1.8.0_66]
	at sun.reflect.NativeMethodAccessorImpl.invoke(Unknown Source) ~[?:1.8.0_66]
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(Unknown Source) ~[?:1.8.0_66]
	at java.lang.reflect.Method.invoke(Unknown Source) ~[?:1.8.0_66]
	at sun.reflect.misc.Trampoline.invoke(Unknown Source) ~[?:1.8.0_66]
	at sun.reflect.GeneratedMethodAccessor1.invoke(Unknown Source) ~[?:?]
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(Unknown Source) ~[?:1.8.0_66]
	at java.lang.reflect.Method.invoke(Unknown Source) ~[?:1.8.0_66]
	at sun.reflect.misc.MethodUtil.invoke(Unknown Source) ~[?:1.8.0_66]
	at javafx.fxml.FXMLLoader$MethodHandler.invoke(Unknown Source) ~[jfxrt.jar:?]
	at javafx.fxml.FXMLLoader$ControllerMethodEventHandler.handle(Unknown Source) ~[jfxrt.jar:?]
	at com.sun.javafx.event.CompositeEventHandler.dispatchBubblingEvent(Unknown Source) ~[jfxrt.jar:?]
	at com.sun.javafx.event.EventHandlerManager.dispatchBubblingEvent(Unknown Source) ~[jfxrt.jar:?]
	at com.sun.javafx.event.EventHandlerManager.dispatchBubblingEvent(Unknown Source) ~[jfxrt.jar:?]
	at com.sun.javafx.event.CompositeEventDispatcher.dispatchBubblingEvent(Unknown Source) ~[jfxrt.jar:?]
	at com.sun.javafx.event.BasicEventDispatcher.dispatchEvent(Unknown Source) ~[jfxrt.jar:?]
	at com.sun.javafx.event.EventDispatchChainImpl.dispatchEvent(Unknown Source) ~[jfxrt.jar:?]
	at com.sun.javafx.event.BasicEventDispatcher.dispatchEvent(Unknown Source) ~[jfxrt.jar:?]
	at com.sun.javafx.event.EventDispatchChainImpl.dispatchEvent(Unknown Source) ~[jfxrt.jar:?]
	at com.sun.javafx.event.BasicEventDispatcher.dispatchEvent(Unknown Source) ~[jfxrt.jar:?]
	at com.sun.javafx.event.EventDispatchChainImpl.dispatchEvent(Unknown Source) ~[jfxrt.jar:?]
	at com.sun.javafx.event.EventUtil.fireEventImpl(Unknown Source) ~[jfxrt.jar:?]
	at com.sun.javafx.event.EventUtil.fireEvent(Unknown Source) ~[jfxrt.jar:?]
	at javafx.event.Event.fireEvent(Unknown Source) ~[jfxrt.jar:?]
	at javafx.scene.Node.fireEvent(Unknown Source) ~[jfxrt.jar:?]
	at javafx.scene.control.Button.fire(Unknown Source) ~[jfxrt.jar:?]
	at com.sun.javafx.scene.control.behavior.ButtonBehavior.mouseReleased(Unknown Source) ~[jfxrt.jar:?]
	at com.sun.javafx.scene.control.skin.BehaviorSkinBase$1.handle(Unknown Source) ~[jfxrt.jar:?]
	at com.sun.javafx.scene.control.skin.BehaviorSkinBase$1.handle(Unknown Source) ~[jfxrt.jar:?]
	at com.sun.javafx.event.CompositeEventHandler$NormalEventHandlerRecord.handleBubblingEvent(Unknown Source) ~[jfxrt.jar:?]
	at com.sun.javafx.event.CompositeEventHandler.dispatchBubblingEvent(Unknown Source) ~[jfxrt.jar:?]
	at com.sun.javafx.event.EventHandlerManager.dispatchBubblingEvent(Unknown Source) ~[jfxrt.jar:?]
	at com.sun.javafx.event.EventHandlerManager.dispatchBubblingEvent(Unknown Source) ~[jfxrt.jar:?]
	at com.sun.javafx.event.CompositeEventDispatcher.dispatchBubblingEvent(Unknown Source) ~[jfxrt.jar:?]
	at com.sun.javafx.event.BasicEventDispatcher.dispatchEvent(Unknown Source) ~[jfxrt.jar:?]
